streak_id,member_id,streak_type,streak_start_date,streak_end_date,streak_length_days,break_reason,longest_streak_flag,is_streak_ongoing,is_length_outlier_iqr,is_length_outlier_zscore
STR-004899,MBR-002751,App-Log Streak,2022-01-03,,1367,Ongoing,True,True,True,True
STR-010343,MBR-004216,Gym-Attendance Streak,2023-09-13,2023-09-23,11,Illness,False,False,False,False
STR-011114,MBR-009791,App-Log Streak,2021-03-17,2021-03-20,4,Motivation Loss,True,False,False,False
STR-037825,MBR-014202,Gym-Attendance Streak,2022-06-10,2022-06-25,16,Injury,False,False,False,False
STR-028729,MBR-015917,App-Log Streak,2022-02-08,2022-03-03,24,Illness,False,False,False,False
STR-020412,MBR-000542,App-Log Streak,2022-03-11,2022-04-04,25,Work Pressure,True,False,False,False
STR-014820,MBR-014150,Gym-Attendance Streak,2023-09-06,2023-09-09,4,Monsoon Disruption,False,False,False,False
STR-008428,MBR-002273,Gym-Attendance Streak,2021-03-26,2021-04-02,8,Unknown,False,False,False,False
STR-031154,MBR-009967,App-Log Streak,2024-09-18,2024-10-13,26,Festival/Holiday,False,False,False,False
STR-033150,MBR-008804,Gym-Attendance Streak,2023-12-19,2024-01-19,32,Unknown,True,False,False,False
STR-017988,MBR-001755,App-Log Streak,2025-04-20,2025-05-05,16,Illness,False,False,False,False
STR-013203,MBR-014329,Gym-Attendance Streak,2022-07-13,2022-07-30,18,Unknown,False,False,False,False
STR-038740,MBR-017263,App-Log Streak,2025-08-02,,60,Ongoing,True,True,True,False
STR-036856,MBR-000989,Gym-Attendance Streak,2022-11-25,2022-12-12,18,Monsoon Disruption,False,False,False,False
STR-037519,MBR-003615,App-Log Streak,2024-04-28,2024-05-05,8,Illness,False,False,False,False
STR-038448,MBR-002891,Gym-Attendance Streak,2023-09-12,2023-09-23,12,Motivation Loss,False,False,False,False
STR-040086,MBR-008858,Gym-Attendance Streak,2023-12-09,2023-12-23,15,Unknown,True,False,False,False
STR-035522,MBR-006453,App-Log Streak,2023-04-05,2023-04-11,7,Work Pressure,False,False,False,False
STR-027188,MBR-001267,App-Log Streak,2023-08-15,2023-08-31,17,Motivation Loss,False,False,False,False
STR-007246,MBR-004668,Gym-Attendance Streak,2021-09-15,2021-10-06,22,Festival/Holiday,False,False,False,False
STR-030479,MBR-012071,App-Log Streak,2024-05-29,2024-06-06,9,Motivation Loss,True,False,False,False
STR-004652,MBR-012202,Gym-Attendance Streak,2024-01-05,2024-01-09,5,Unknown,False,False,False,False
STR-027964,MBR-017072,Gym-Attendance Streak,2025-08-16,2025-09-13,29,Unknown,False,False,False,False
STR-035928,MBR-010849,Gym-Attendance Streak,2023-09-25,2023-10-10,16,Festival/Holiday,False,False,False,False
STR-006459,MBR-006672,App-Log Streak,2022-11-09,2022-11-18,10,Unknown,True,False,False,False
STR-036059,MBR-004465,App-Log Streak,2025-06-13,2025-06-17,5,Travel,False,False,False,False
STR-014425,MBR-014860,App-Log Streak,2025-01-09,2025-01-24,16,Unknown,True,False,False,False
STR-004593,MBR-008380,Gym-Attendance Streak,2024-02-22,2024-02-28,7,Travel,True,False,False,False
STR-019613,MBR-014194,App-Log Streak,2022-02-03,2022-02-03,1,Festival/Holiday,False,False,False,False
STR-017864,MBR-012570,App-Log Streak,2022-04-09,2022-04-18,10,Festival/Holiday,False,False,False,False
STR-020399,MBR-007792,Gym-Attendance Streak,2025-04-27,2025-05-24,28,Unknown,True,False,False,False
STR-014702,MBR-009469,App-Log Streak,2023-05-05,2023-05-09,5,Motivation Loss,False,False,False,False
STR-024104,MBR-012886,Gym-Attendance Streak,2023-01-12,2023-02-12,32,Monsoon Disruption,True,False,False,False
STR-001867,MBR-016476,App-Log Streak,2024-02-16,2024-03-07,21,Work Pressure,False,False,False,False
STR-001740,MBR-000009,Gym-Attendance Streak,2022-07-25,2022-07-25,1,Unknown,True,False,False,False
STR-008870,MBR-002236,Gym-Attendance Streak,2024-07-02,2024-07-06,5,Motivation Loss,False,False,False,False
STR-036161,MBR-011572,Gym-Attendance Streak,2022-11-18,2022-11-29,12,Travel,False,False,False,False
STR-019580,MBR-007783,Gym-Attendance Streak,2021-12-26,2022-01-20,26,Illness,False,False,False,False
STR-006072,MBR-011605,App-Log Streak,2024-07-06,2024-07-18,13,Work Pressure,False,False,False,False
STR-036069,MBR-004590,Gym-Attendance Streak,2022-09-06,2022-09-06,1,Unknown,False,False,False,False
STR-033601,MBR-007161,Gym-Attendance Streak,2024-04-19,2024-04-21,3,Travel,False,False,False,False
STR-040112,MBR-004427,App-Log Streak,2025-04-05,2025-04-15,11,Festival/Holiday,True,False,False,False
STR-016804,MBR-002067,Gym-Attendance Streak,2024-03-27,2024-03-28,2,Unknown,False,False,False,False
STR-000738,MBR-007620,Gym-Attendance Streak,2022-08-11,2022-08-18,8,Unknown,False,False,False,False
STR-004828,MBR-006047,Gym-Attendance Streak,2024-12-16,2024-12-27,12,Work Pressure,False,False,False,False
STR-032814,MBR-012435,Gym-Attendance Streak,2023-04-12,2023-05-06,25,Festival/Holiday,False,False,False,False
STR-004965,MBR-016830,App-Log Streak,2023-10-14,2023-11-12,30,Illness,False,False,False,False
STR-005516,MBR-009740,App-Log Streak,2023-08-09,2023-08-16,8,Unknown,False,False,False,False
STR-000788,MBR-015826,Gym-Attendance Streak,2024-06-06,2024-06-11,6,Work Pressure,False,False,False,False
STR-012999,MBR-017150,Gym-Attendance Streak,2023-09-03,2023-09-13,11,Unknown,False,False,False,False
STR-032004,MBR-001670,App-Log Streak,2024-11-26,2025-01-01,37,Work Pressure,False,False,False,False
STR-026261,MBR-014735,Gym-Attendance Streak,2024-03-12,2024-03-21,10,Travel,False,False,False,False
STR-010929,MBR-003731,App-Log Streak,2023-05-31,2023-09-05,98,Unknown,True,False,True,False
STR-010671,MBR-011814,Gym-Attendance Streak,2025-07-09,2025-07-09,1,Work Pressure,False,False,False,False
STR-028870,MBR-003241,Gym-Attendance Streak,2022-04-16,2022-04-21,6,Motivation Loss,False,False,False,False
STR-006700,MBR-007673,App-Log Streak,2022-02-19,2022-03-17,27,Festival/Holiday,False,False,False,False
STR-032478,MBR-017237,Gym-Attendance Streak,2023-09-03,2023-10-14,42,Unknown,True,False,False,False
STR-018995,MBR-011925,App-Log Streak,2023-06-15,2023-06-25,11,Travel,False,False,False,False
STR-038606,MBR-012060,Gym-Attendance Streak,2025-01-06,2025-01-31,26,Work Pressure,False,False,False,False
STR-011667,MBR-002106,Gym-Attendance Streak,2023-10-16,2023-12-08,54,Illness,True,False,False,False
STR-010462,MBR-009308,Gym-Attendance Streak,2023-02-15,2023-03-02,16,Monsoon Disruption,True,False,False,False
STR-003598,MBR-009868,App-Log Streak,2024-06-26,2024-07-25,30,Unknown,True,False,False,False
STR-025723,MBR-011165,Gym-Attendance Streak,2023-07-17,2023-10-15,91,Festival/Holiday,True,False,True,False
STR-021513,MBR-012046,Gym-Attendance Streak,2025-04-13,2025-04-21,9,Travel,False,False,False,False
STR-003971,MBR-014595,App-Log Streak,2025-02-25,2025-03-26,30,Work Pressure,True,False,False,False
STR-028125,MBR-012260,Gym-Attendance Streak,2023-01-11,2023-02-20,41,Festival/Holiday,False,False,False,False
STR-032859,MBR-006840,Gym-Attendance Streak,2024-02-02,2024-02-27,26,Monsoon Disruption,False,False,False,False
STR-009905,MBR-014822,Gym-Attendance Streak,2024-02-17,2024-02-27,11,Unknown,False,False,False,False
STR-031010,MBR-014520,App-Log Streak,2022-05-07,2022-06-12,37,Motivation Loss,False,False,False,False
STR-040144,MBR-002257,App-Log Streak,2022-11-15,2022-12-05,21,Motivation Loss,False,False,False,False
STR-000804,MBR-016383,App-Log Streak,2022-08-25,2022-09-10,17,Monsoon Disruption,False,False,False,False
STR-039850,MBR-010641,App-Log Streak,2025-03-12,2025-03-24,13,Travel,True,False,False,False
STR-007324,MBR-008760,Gym-Attendance Streak,2022-03-16,2022-03-26,11,Injury,False,False,False,False
STR-032406,MBR-005291,Gym-Attendance Streak,2023-12-17,2023-12-27,11,Unknown,False,False,False,False
STR-026438,MBR-011417,App-Log Streak,2023-07-21,2023-08-10,21,Injury,False,False,False,False
STR-007169,MBR-016438,Gym-Attendance Streak,2025-08-01,,61,Ongoing,True,True,True,False
STR-014224,MBR-015283,App-Log Streak,2021-04-08,2021-04-18,11,Unknown,False,False,False,False
STR-006356,MBR-001892,Gym-Attendance Streak,2023-05-29,2023-06-26,29,Monsoon Disruption,False,False,False,False
STR-038518,MBR-004698,Gym-Attendance Streak,2021-12-29,2021-12-31,3,Unknown,True,False,False,False
STR-035400,MBR-001139,App-Log Streak,2025-08-02,2025-08-07,6,Unknown,True,False,False,False
STR-025162,MBR-003136,App-Log Streak,2025-03-19,2025-03-27,9,Unknown,False,False,False,False
STR-038846,MBR-006080,App-Log Streak,2025-02-27,2025-03-04,6,Festival/Holiday,False,False,False,False
STR-027358,MBR-016425,Gym-Attendance Streak,2024-02-15,2024-02-19,5,Travel,False,False,False,False
STR-018339,MBR-005081,Gym-Attendance Streak,2025-04-16,2025-04-23,8,Unknown,False,False,False,False
STR-019894,MBR-010985,Gym-Attendance Streak,2025-02-04,2025-02-11,8,Unknown,False,False,False,False
STR-037527,MBR-000889,App-Log Streak,2024-01-11,2024-02-17,38,Unknown,False,False,False,False
STR-027016,MBR-007210,App-Log Streak,2024-06-04,2024-06-13,10,Unknown,True,False,False,False
STR-030568,MBR-016110,App-Log Streak,2023-01-23,2023-02-20,29,Unknown,False,False,False,False
STR-026269,MBR-015105,App-Log Streak,2022-11-14,2022-12-05,22,Motivation Loss,False,False,False,False
STR-027113,MBR-015443,App-Log Streak,2022-06-23,2022-06-23,1,Motivation Loss,False,False,False,False
STR-020934,MBR-007963,App-Log Streak,2022-04-08,2022-04-10,3,Unknown,False,False,False,False
STR-003288,MBR-004884,App-Log Streak,2025-01-20,2025-02-01,13,Work Pressure,False,False,False,False
STR-023772,MBR-002617,App-Log Streak,2025-08-31,2025-09-23,24,Unknown,True,False,False,False
STR-019272,MBR-001576,Gym-Attendance Streak,2024-07-04,2024-07-09,6,Motivation Loss,False,False,False,False
STR-008130,MBR-013786,Gym-Attendance Streak,2022-12-11,2022-12-21,11,Festival/Holiday,False,False,False,False
STR-022660,MBR-015732,Gym-Attendance Streak,2025-08-05,2025-09-08,35,Unknown,True,False,False,False
STR-015180,MBR-005937,App-Log Streak,2023-03-11,2023-03-11,1,Unknown,True,False,False,False
STR-012829,MBR-001094,Gym-Attendance Streak,2023-08-29,2023-09-10,13,Work Pressure,True,False,False,False
STR-015561,MBR-002409,Gym-Attendance Streak,2023-02-13,2023-03-01,17,Monsoon Disruption,False,False,False,False
STR-024934,MBR-008417,App-Log Streak,2023-07-25,2023-08-12,19,Illness,False,False,False,False
STR-016199,MBR-002477,App-Log Streak,2025-07-10,2025-07-16,7,Monsoon Disruption,True,False,False,False
STR-039664,MBR-016269,Gym-Attendance Streak,2023-07-28,2023-08-23,27,Festival/Holiday,True,False,False,False
STR-005988,MBR-011771,App-Log Streak,2025-03-06,2025-03-07,2,Festival/Holiday,False,False,False,False
STR-038158,MBR-008839,App-Log Streak,2024-04-09,2024-06-29,82,Travel,True,False,True,False
STR-034479,MBR-004488,App-Log Streak,2025-02-07,2025-02-08,2,Unknown,True,False,False,False
STR-021456,MBR-012996,App-Log Streak,2023-12-31,2024-01-17,18,Unknown,False,False,False,False
STR-025906,MBR-006289,App-Log Streak,2022-09-08,2022-10-28,51,Festival/Holiday,False,False,False,False
STR-039401,MBR-012834,App-Log Streak,2025-08-29,2025-09-30,33,Monsoon Disruption,False,False,False,False
STR-012148,MBR-001718,App-Log Streak,2025-07-05,2025-07-24,20,Injury,True,False,False,False
STR-004666,MBR-017173,App-Log Streak,2022-07-29,2022-08-18,21,Unknown,False,False,False,False
STR-015116,MBR-004382,Gym-Attendance Streak,2024-02-26,2024-03-04,8,Festival/Holiday,True,False,False,False
STR-022046,MBR-001022,App-Log Streak,2022-08-30,2022-09-02,4,Injury,False,False,False,False
STR-029085,MBR-002590,App-Log Streak,2025-03-16,2025-03-29,14,Work Pressure,True,False,False,False
STR-036245,MBR-003337,Gym-Attendance Streak,2023-05-15,2023-05-25,11,Travel,True,False,False,False
STR-032518,MBR-016991,App-Log Streak,2022-08-26,2022-10-15,51,Travel,True,False,False,False
STR-013736,MBR-015351,Gym-Attendance Streak,2022-04-06,2022-04-19,14,Unknown,True,False,False,False
STR-033754,MBR-008494,Gym-Attendance Streak,2023-12-26,2024-01-04,10,Festival/Holiday,False,False,False,False
STR-016944,MBR-003351,App-Log Streak,2024-12-20,2024-12-20,1,Motivation Loss,False,False,False,False
STR-001781,MBR-003867,App-Log Streak,2025-05-10,2025-05-31,22,Travel,False,False,False,False
STR-028832,MBR-012859,Gym-Attendance Streak,2025-04-08,2025-04-12,5,Festival/Holiday,False,False,False,False
STR-036379,MBR-013119,Gym-Attendance Streak,2022-08-08,2022-08-10,3,Festival/Holiday,False,False,False,False
STR-017323,MBR-008470,Gym-Attendance Streak,2022-12-15,2022-12-20,6,Unknown,True,False,False,False
STR-033355,MBR-015811,App-Log Streak,2023-07-20,2023-08-21,33,Injury,False,False,False,False
STR-014874,MBR-009984,Gym-Attendance Streak,2024-08-02,2024-08-26,25,Unknown,False,False,False,False
STR-015715,MBR-010966,App-Log Streak,2023-10-17,2023-10-19,3,Unknown,False,False,False,False
STR-010032,MBR-002572,App-Log Streak,2021-11-17,2021-11-28,12,Unknown,True,False,False,False
STR-013465,MBR-012641,App-Log Streak,2021-10-19,2021-10-27,9,Festival/Holiday,False,False,False,False
STR-016459,MBR-005317,Gym-Attendance Streak,2024-04-01,2024-06-01,62,Unknown,True,False,True,False
STR-035117,MBR-016966,App-Log Streak,2024-12-27,2025-02-01,37,Unknown,True,False,False,False
STR-002002,MBR-014743,Gym-Attendance Streak,2025-06-26,2025-07-03,8,Travel,False,False,False,False
STR-010892,MBR-009617,App-Log Streak,2024-05-27,2024-06-08,13,Motivation Loss,False,False,False,False
STR-035066,MBR-001822,Gym-Attendance Streak,2023-04-24,2023-05-04,11,Unknown,False,False,False,False
STR-000168,MBR-012271,Gym-Attendance Streak,2023-06-15,2023-07-14,30,Illness,True,False,False,False
STR-038755,MBR-001358,App-Log Streak,2021-12-18,2022-01-25,39,Motivation Loss,True,False,False,False
STR-000694,MBR-007686,App-Log Streak,2025-06-03,2025-06-15,13,Monsoon Disruption,False,False,False,False
STR-021924,MBR-014682,Gym-Attendance Streak,2025-06-14,2025-06-19,6,Work Pressure,False,False,False,False
STR-021815,MBR-001001,App-Log Streak,2024-10-17,2024-11-12,27,Festival/Holiday,False,False,False,False
STR-013907,MBR-005451,Gym-Attendance Streak,2022-04-21,2022-04-27,7,Festival/Holiday,False,False,False,False
STR-004356,MBR-005785,Gym-Attendance Streak,2023-12-17,2023-12-29,13,Travel,False,False,False,False
STR-012752,MBR-004141,App-Log Streak,2023-10-22,2023-10-30,9,Unknown,True,False,False,False
STR-028839,MBR-011150,Gym-Attendance Streak,2023-12-28,2023-12-30,3,Work Pressure,False,False,False,False
STR-008422,MBR-014852,Gym-Attendance Streak,2022-02-19,2022-02-25,7,Unknown,True,False,False,False
STR-030027,MBR-016070,App-Log Streak,2022-11-28,2022-12-19,22,Unknown,False,False,False,False
STR-015645,MBR-004637,App-Log Streak,2021-03-22,2021-05-04,44,Motivation Loss,False,False,False,False
STR-030172,MBR-005653,App-Log Streak,2025-04-16,2025-04-19,4,Monsoon Disruption,True,False,False,False
STR-000783,MBR-009715,App-Log Streak,2023-10-18,2023-10-19,2,Festival/Holiday,False,False,False,False
STR-033979,MBR-002357,App-Log Streak,2023-11-04,2023-11-09,6,Unknown,True,False,False,False
STR-004464,MBR-003121,App-Log Streak,2023-01-17,2023-02-15,30,Unknown,True,False,False,False
STR-009753,MBR-017369,App-Log Streak,2025-05-05,2025-06-18,45,Travel,True,False,False,False
STR-032581,MBR-003729,App-Log Streak,2023-04-25,2023-04-28,4,Unknown,False,False,False,False
STR-026223,MBR-014127,Gym-Attendance Streak,2022-06-15,2022-07-14,30,Monsoon Disruption,False,False,False,False
STR-000665,MBR-005621,Gym-Attendance Streak,2024-03-09,2024-04-05,28,Motivation Loss,True,False,False,False
STR-025532,MBR-001381,Gym-Attendance Streak,2022-06-30,2022-07-28,29,Unknown,True,False,False,False
STR-018656,MBR-011306,Gym-Attendance Streak,2024-05-12,2024-05-17,6,Injury,False,False,False,False
STR-017963,MBR-002175,App-Log Streak,2023-07-31,2023-08-04,5,Travel,False,False,False,False
STR-031400,MBR-004187,App-Log Streak,2022-08-16,2022-08-26,11,Work Pressure,False,False,False,False
STR-029210,MBR-011389,App-Log Streak,2025-04-05,2025-04-27,23,Festival/Holiday,True,False,False,False
STR-027713,MBR-000286,App-Log Streak,2023-10-11,2023-10-12,2,Injury,False,False,False,False
STR-030620,MBR-010266,App-Log Streak,2022-03-31,2022-04-17,18,Unknown,True,False,False,False
STR-032016,MBR-007922,Gym-Attendance Streak,2022-12-09,2022-12-17,9,Illness,False,False,False,False
STR-019322,MBR-011942,Gym-Attendance Streak,2023-08-16,2023-08-25,10,Unknown,False,False,False,False
STR-021749,MBR-009789,App-Log Streak,2021-09-25,2021-09-25,1,Unknown,False,False,False,False
STR-014852,MBR-006293,Gym-Attendance Streak,2022-07-05,2022-07-27,23,Illness,False,False,False,False
STR-018848,MBR-016976,App-Log Streak,2023-05-07,2023-05-15,9,Unknown,False,False,False,False
STR-005520,MBR-011169,App-Log Streak,2024-11-18,2024-12-16,29,Motivation Loss,True,False,False,False
STR-039459,MBR-007575,Gym-Attendance Streak,2025-05-22,2025-06-05,15,Motivation Loss,True,False,False,False
STR-010914,MBR-014519,App-Log Streak,2024-12-05,2024-12-08,4,Illness,False,False,False,False
STR-034835,MBR-004482,Gym-Attendance Streak,2025-04-18,2025-06-07,51,Work Pressure,True,False,False,False
STR-008714,MBR-016554,App-Log Streak,2024-04-30,2024-05-12,13,Festival/Holiday,False,False,False,False
STR-032993,MBR-009751,App-Log Streak,2023-04-14,2023-05-08,25,Motivation Loss,False,False,False,False
STR-017100,MBR-004203,App-Log Streak,2024-02-01,2024-02-06,6,Unknown,True,False,False,False
STR-014366,MBR-009599,Gym-Attendance Streak,2024-02-26,2024-03-12,16,Festival/Holiday,False,False,False,False
STR-002702,MBR-010845,App-Log Streak,2024-09-04,2024-10-13,40,Travel,False,False,False,False
STR-030177,MBR-016546,App-Log Streak,2024-05-23,2024-05-23,1,Motivation Loss,False,False,False,False
STR-005686,MBR-017161,App-Log Streak,2025-09-08,,23,Ongoing,True,True,False,False
STR-028630,MBR-006401,Gym-Attendance Streak,2023-01-28,2023-02-06,10,Unknown,False,False,False,False
STR-038269,MBR-015534,Gym-Attendance Streak,2024-06-30,2024-07-14,15,Unknown,False,False,False,False
STR-014787,MBR-004679,Gym-Attendance Streak,2024-06-02,2024-06-09,8,Unknown,False,False,False,False
STR-006740,MBR-007265,App-Log Streak,2023-11-28,2023-11-30,3,Motivation Loss,True,False,False,False
STR-002603,MBR-003244,Gym-Attendance Streak,2023-06-23,2023-06-26,4,Work Pressure,False,False,False,False
STR-027951,MBR-007162,App-Log Streak,2023-09-22,2023-10-17,26,Festival/Holiday,False,False,False,False
STR-008373,MBR-005772,Gym-Attendance Streak,2021-06-19,,1565,Ongoing,True,True,True,True
STR-036750,MBR-017233,Gym-Attendance Streak,2024-02-09,2024-02-18,10,Travel,False,False,False,False
STR-025323,MBR-003824,Gym-Attendance Streak,2024-04-10,,539,Ongoing,True,True,True,True
STR-012966,MBR-007715,App-Log Streak,2021-11-01,2021-11-18,18,Monsoon Disruption,True,False,False,False
STR-036270,MBR-001368,App-Log Streak,2023-03-06,2023-03-12,7,Festival/Holiday,True,False,False,False
STR-001445,MBR-016539,App-Log Streak,2023-12-17,2023-12-22,6,Unknown,False,False,False,False
STR-001473,MBR-015719,Gym-Attendance Streak,2021-06-06,2021-06-18,13,Unknown,False,False,False,False
STR-027457,MBR-016155,Gym-Attendance Streak,2024-03-29,2024-04-16,19,Travel,True,False,False,False
STR-017416,MBR-014697,App-Log Streak,2025-05-01,2025-05-03,3,Festival/Holiday,True,False,False,False
