checkin_id,member_id,branch_id,checkin_datetime,checkout_datetime,workout_type,trainer_id,duration_minutes,is_checkout_missing,day_of_week,checkin_hour,actual_duration_minutes,season_tag,is_duration_outlier
CHK-078554,MBR-008346,BR-018,2025-01-21 20:51:58,2025-01-21 22:13:58,Group Class,Self-Guided,77,False,Tuesday,20,82.0,Winter,False
CHK-078555,MBR-014075,BR-021,2025-01-21 20:55:38,2025-01-21 22:11:38,Cardio,Self-Guided,75,False,Tuesday,20,76.0,Winter,False
CHK-078556,MBR-013190,BR-018,2025-01-21 20:59:39,2025-01-21 21:44:39,Personal Training Session,TR-033,48,False,Tuesday,20,45.0,Winter,False
CHK-078557,MBR-005517,BR-008,2025-01-21 21:00:56,2025-01-21 22:08:56,Cardio,Self-Guided,63,False,Tuesday,21,68.0,Winter,False
CHK-078558,MBR-009582,BR-038,2025-01-21 21:03:12,2025-01-21 21:58:12,Strength Training,Self-Guided,58,False,Tuesday,21,55.0,Winter,False
CHK-078559,MBR-016979,BR-015,2025-01-21 21:10:16,2025-01-21 22:09:16,Cardio,Self-Guided,58,False,Tuesday,21,59.0,Winter,False
CHK-078560,MBR-003741,BR-031,2025-01-21 21:16:36,2025-01-21 22:07:36,Personal Training Session,TR-044,48,False,Tuesday,21,51.0,Winter,False
CHK-078561,MBR-017040,BR-008,2025-01-21 21:18:16,2025-01-21 22:14:16,Cardio,Self-Guided,59,False,Tuesday,21,56.0,Winter,False
CHK-078562,MBR-005904,BR-017,2025-01-21 21:22:12,2025-01-21 22:08:12,Strength Training,Self-Guided,46,False,Tuesday,21,46.0,Winter,False
CHK-078563,MBR-010577,BR-009,2025-01-21 21:24:50,2025-01-21 22:49:50,Strength Training,Self-Guided,89,False,Tuesday,21,85.0,Winter,False
CHK-078564,MBR-012263,BR-033,2025-01-21 21:28:25,2025-01-21 22:45:25,Strength Training,Self-Guided,79,False,Tuesday,21,77.0,Winter,False
CHK-078565,MBR-012823,BR-024,2025-01-21 21:28:46,2025-01-21 22:20:46,Personal Training Session,TR-030,47,False,Tuesday,21,52.0,Winter,False
CHK-078566,MBR-008767,BR-007,2025-01-21 21:37:50,2025-01-21 22:47:50,Cardio,Self-Guided,72,False,Tuesday,21,70.0,Winter,False
CHK-078567,MBR-006374,BR-005,2025-01-21 21:38:22,2025-01-21 22:21:22,Cardio,Self-Guided,45,False,Tuesday,21,43.0,Winter,False
CHK-078568,MBR-008218,BR-037,2025-01-21 21:38:32,2025-01-21 22:18:32,Personal Training Session,TR-001,38,False,Tuesday,21,40.0,Winter,False
CHK-078569,MBR-000446,BR-003,2025-01-21 21:41:41,2025-01-21 22:55:41,Strength Training,Self-Guided,74,False,Tuesday,21,74.0,Winter,False
CHK-078570,MBR-015948,BR-022,2025-01-21 21:51:00,2025-01-21 22:37:00,Group Class,Self-Guided,50,False,Tuesday,21,46.0,Winter,False
CHK-078571,MBR-007459,BR-005,2025-01-21 21:53:37,2025-01-21 22:53:37,Strength Training,Self-Guided,60,False,Tuesday,21,60.0,Winter,False
CHK-078572,MBR-010873,BR-027,2025-01-21 21:55:13,2025-01-21 23:20:13,Strength Training,Self-Guided,82,False,Tuesday,21,85.0,Winter,False
CHK-078573,MBR-000991,BR-018,2025-01-21 21:59:06,2025-01-21 22:37:06,Cardio,Self-Guided,41,False,Tuesday,21,38.0,Winter,False
CHK-078574,MBR-011113,BR-038,2025-01-21 22:01:41,2025-01-21 23:10:41,Personal Training Session,TR-016,70,False,Tuesday,22,69.0,Winter,False
CHK-078575,MBR-001999,BR-012,2025-01-21 22:02:58,2025-01-21 22:52:58,Cardio,Self-Guided,49,False,Tuesday,22,50.0,Winter,False
CHK-078576,MBR-000828,BR-002,2025-01-21 22:10:28,2025-01-21 22:54:28,Group Class,Self-Guided,45,False,Tuesday,22,44.0,Winter,False
CHK-078577,MBR-003223,BR-033,2025-01-21 22:10:52,2025-01-21 23:06:52,Group Class,Self-Guided,57,False,Tuesday,22,56.0,Winter,False
CHK-078578,MBR-012328,BR-012,2025-01-21 22:19:08,2025-01-21 23:19:08,Group Class,Self-Guided,58,False,Tuesday,22,60.0,Winter,False
CHK-078579,MBR-015192,BR-038,2025-01-21 22:23:44,2025-01-21 23:23:44,Strength Training,Self-Guided,59,False,Tuesday,22,60.0,Winter,False
CHK-078580,MBR-013717,BR-031,2025-01-21 23:18:06,2025-01-22 00:20:06,Personal Training Session,TR-007,61,False,Tuesday,23,62.0,Winter,False
CHK-078581,MBR-012841,BR-018,2025-01-21 23:40:31,2025-01-22 00:42:31,Group Class,Self-Guided,59,False,Tuesday,23,62.0,Winter,False
CHK-078582,MBR-016989,BR-033,2025-01-21 23:51:02,,Cardio,Self-Guided,101,True,Tuesday,23,,Winter,False
CHK-078583,MBR-005984,BR-026,2025-01-21 23:53:26,2025-01-22 01:37:26,Group Class,Self-Guided,105,False,Tuesday,23,104.0,Winter,False
CHK-078584,MBR-011513,BR-031,2025-01-22 00:03:11,,Strength Training,Self-Guided,47,True,Wednesday,0,,Winter,False
CHK-078585,MBR-014796,BR-013,2025-01-22 00:11:52,2025-01-22 01:43:52,Strength Training,Self-Guided,94,False,Wednesday,0,92.0,Winter,False
CHK-078586,MBR-003956,BR-020,2025-01-22 00:33:33,,Strength Training,Self-Guided,94,True,Wednesday,0,,Winter,False
CHK-078587,MBR-004158,BR-033,2025-01-22 00:57:06,2025-01-22 02:32:06,Strength Training,Self-Guided,96,False,Wednesday,0,95.0,Winter,False
CHK-078588,MBR-005811,BR-031,2025-01-22 00:59:09,2025-01-22 02:02:09,Cardio,Self-Guided,67,False,Wednesday,0,63.0,Winter,False
CHK-078589,MBR-005462,BR-014,2025-01-22 01:28:40,2025-01-22 02:51:40,Cardio,Self-Guided,84,False,Wednesday,1,83.0,Winter,False
CHK-078590,MBR-009851,BR-004,2025-01-22 04:11:06,2025-01-22 05:05:06,Cardio,Self-Guided,54,False,Wednesday,4,54.0,Winter,False
CHK-078591,MBR-002219,BR-017,2025-01-22 04:29:14,2025-01-22 06:07:14,Cardio,Self-Guided,93,False,Wednesday,4,98.0,Winter,False
CHK-078592,MBR-009213,BR-033,2025-01-22 04:48:42,2025-01-22 06:42:42,Group Class,Self-Guided,113,False,Wednesday,4,114.0,Winter,False
CHK-078593,MBR-009048,BR-024,2025-01-22 04:58:39,2025-01-22 06:05:39,Strength Training,Self-Guided,71,False,Wednesday,4,67.0,Winter,False
CHK-078594,MBR-006450,BR-033,2025-01-22 05:16:33,,Group Class,Self-Guided,84,True,Wednesday,5,,Winter,False
CHK-078595,MBR-008861,BR-013,2025-01-22 05:19:05,2025-01-22 05:55:05,Strength Training,Self-Guided,32,False,Wednesday,5,36.0,Winter,False
CHK-078596,MBR-013837,BR-018,2025-01-22 05:28:44,,Strength Training,Self-Guided,80,True,Wednesday,5,,Winter,False
CHK-078597,MBR-010728,BR-035,2025-01-22 05:30:22,2025-01-22 06:14:22,Cardio,Self-Guided,47,False,Wednesday,5,44.0,Winter,False
CHK-078598,MBR-003617,BR-019,2025-01-22 05:42:30,2025-01-22 06:19:30,Cardio,Self-Guided,38,False,Wednesday,5,37.0,Winter,False
CHK-078599,MBR-004294,BR-011,2025-01-22 05:43:42,2025-01-22 06:53:42,Group Class,Self-Guided,65,False,Wednesday,5,70.0,Winter,False
CHK-078600,MBR-002656,BR-038,2025-01-22 05:49:01,2025-01-22 06:38:01,Cardio,Self-Guided,47,False,Wednesday,5,49.0,Winter,False
CHK-078601,MBR-009936,BR-033,2025-01-22 05:51:37,2025-01-22 07:05:37,Personal Training Session,TR-035,71,False,Wednesday,5,74.0,Winter,False
CHK-078602,MBR-010114,BR-017,2025-01-22 05:59:47,2025-01-22 06:36:47,Group Class,Self-Guided,34,False,Wednesday,5,37.0,Winter,False
CHK-078603,MBR-005846,BR-019,2025-01-22 06:05:52,2025-01-22 06:29:52,Strength Training,Self-Guided,23,False,Wednesday,6,24.0,Winter,False
CHK-078604,MBR-000059,BR-023,2025-01-22 06:13:03,2025-01-22 06:53:03,Group Class,Self-Guided,35,False,Wednesday,6,40.0,Winter,False
CHK-078605,MBR-012885,BR-013,2025-01-22 06:13:44,2025-01-22 06:58:44,Strength Training,Self-Guided,42,False,Wednesday,6,45.0,Winter,False
CHK-078606,MBR-013391,BR-018,2025-01-22 06:14:24,2025-01-22 07:09:24,Cardio,Self-Guided,59,False,Wednesday,6,55.0,Winter,False
CHK-078607,MBR-003213,BR-038,2025-01-22 06:22:52,2025-01-22 08:16:52,Strength Training,Self-Guided,111,False,Wednesday,6,114.0,Winter,False
CHK-078608,MBR-016338,BR-021,2025-01-22 06:49:52,2025-01-22 07:49:52,Cardio,Self-Guided,57,False,Wednesday,6,60.0,Winter,False
CHK-078609,MBR-006467,BR-004,2025-01-22 06:51:44,,Personal Training Session,TR-008,37,True,Wednesday,6,,Winter,False
CHK-078610,MBR-003689,BR-038,2025-01-22 07:04:25,2025-01-22 08:39:25,Group Class,Self-Guided,99,False,Wednesday,7,95.0,Winter,False
CHK-078611,MBR-000280,BR-003,2025-01-22 07:05:59,2025-01-22 07:41:59,Group Class,Self-Guided,39,False,Wednesday,7,36.0,Winter,False
CHK-078612,MBR-000202,BR-036,2025-01-22 07:16:42,2025-01-22 08:58:42,Strength Training,Self-Guided,105,False,Wednesday,7,102.0,Winter,False
CHK-078613,MBR-016047,BR-011,2025-01-22 07:20:22,2025-01-22 08:27:22,Personal Training Session,TR-028,65,False,Wednesday,7,67.0,Winter,False
CHK-078614,MBR-016106,BR-028,2025-01-22 07:21:24,2025-01-22 07:58:24,Cardio,Self-Guided,40,False,Wednesday,7,37.0,Winter,False
CHK-078615,MBR-015802,BR-007,2025-01-22 07:22:32,2025-01-22 08:07:32,Strength Training,Self-Guided,49,False,Wednesday,7,45.0,Winter,False
CHK-078616,MBR-013174,BR-010,2025-01-22 07:29:43,2025-01-22 08:13:43,Personal Training Session,TR-021,48,False,Wednesday,7,44.0,Winter,False
CHK-078617,MBR-016723,BR-030,2025-01-22 07:32:13,2025-01-22 08:34:13,Group Class,Self-Guided,60,False,Wednesday,7,62.0,Winter,False
CHK-078618,MBR-013213,BR-033,2025-01-22 07:34:14,2025-01-22 08:30:14,Cardio,Self-Guided,59,False,Wednesday,7,56.0,Winter,False
CHK-078619,MBR-005185,BR-033,2025-01-22 07:36:47,2025-01-22 08:10:47,Strength Training,Self-Guided,35,False,Wednesday,7,34.0,Winter,False
CHK-078620,MBR-006569,BR-018,2025-01-22 07:37:08,2025-01-22 08:39:08,Strength Training,Self-Guided,63,False,Wednesday,7,62.0,Winter,False
CHK-078621,MBR-003902,BR-018,2025-01-22 07:49:45,2025-01-22 08:51:45,Strength Training,Self-Guided,59,False,Wednesday,7,62.0,Winter,False
CHK-078622,MBR-000328,BR-026,2025-01-22 07:51:13,2025-01-22 09:04:13,Personal Training Session,TR-046,70,False,Wednesday,7,73.0,Winter,False
CHK-078623,MBR-004216,BR-002,2025-01-22 07:51:38,2025-01-22 09:17:38,Group Class,Self-Guided,86,False,Wednesday,7,86.0,Winter,False
CHK-078624,MBR-012134,BR-038,2025-01-22 07:52:01,2025-01-22 09:01:01,Cardio,Self-Guided,68,False,Wednesday,7,69.0,Winter,False
CHK-078625,MBR-002514,BR-028,2025-01-22 08:12:27,2025-01-22 09:25:27,Cardio,Self-Guided,68,False,Wednesday,8,73.0,Winter,False
CHK-078626,MBR-016248,BR-011,2025-01-22 08:14:19,2025-01-22 09:49:19,Group Class,Self-Guided,91,False,Wednesday,8,95.0,Winter,False
CHK-078627,MBR-009712,BR-037,2025-01-22 08:23:01,,Strength Training,Self-Guided,42,True,Wednesday,8,,Winter,False
CHK-078628,MBR-012848,BR-026,2025-01-22 08:25:47,2025-01-22 09:20:47,Personal Training Session,TR-021,56,False,Wednesday,8,55.0,Winter,False
CHK-078629,MBR-002887,BR-038,2025-01-22 08:30:56,2025-01-22 09:46:56,Strength Training,Self-Guided,79,False,Wednesday,8,76.0,Winter,False
CHK-078630,MBR-003991,BR-011,2025-01-22 08:35:45,2025-01-22 10:10:45,Strength Training,Self-Guided,93,False,Wednesday,8,95.0,Winter,False
CHK-078631,MBR-007485,BR-008,2025-01-22 09:00:09,2025-01-22 10:03:09,Personal Training Session,TR-015,61,False,Wednesday,9,63.0,Winter,False
CHK-078632,MBR-013460,BR-011,2025-01-22 09:09:38,2025-01-22 10:02:38,Strength Training,Self-Guided,51,False,Wednesday,9,53.0,Winter,False
CHK-078633,MBR-009638,BR-020,2025-01-22 09:20:12,2025-01-22 10:08:12,Cardio,Self-Guided,47,False,Wednesday,9,48.0,Winter,False
CHK-078634,MBR-001791,BR-029,2025-01-22 09:24:11,2025-01-22 10:37:11,Group Class,Self-Guided,68,False,Wednesday,9,73.0,Winter,False
CHK-078635,MBR-008321,BR-013,2025-01-22 09:58:42,2025-01-22 11:10:42,Cardio,Self-Guided,76,False,Wednesday,9,72.0,Winter,False
CHK-078636,MBR-007627,BR-023,2025-01-22 10:05:11,2025-01-22 10:57:11,Strength Training,Self-Guided,47,False,Wednesday,10,52.0,Winter,False
CHK-078637,MBR-014305,BR-017,2025-01-22 10:13:52,2025-01-22 10:40:52,Group Class,Self-Guided,31,False,Wednesday,10,27.0,Winter,False
CHK-078638,MBR-005406,BR-038,2025-01-22 10:15:15,2025-01-22 11:14:15,Personal Training Session,TR-024,57,False,Wednesday,10,59.0,Winter,False
CHK-078639,MBR-010297,BR-033,2025-01-22 10:39:23,2025-01-22 11:26:23,Group Class,Self-Guided,45,False,Wednesday,10,47.0,Winter,False
CHK-078640,MBR-002242,BR-040,2025-01-22 10:53:07,2025-01-22 12:09:07,Cardio,Self-Guided,77,False,Wednesday,10,76.0,Winter,False
CHK-078641,MBR-009019,BR-016,2025-01-22 11:13:02,2025-01-22 12:29:02,Cardio,Self-Guided,72,False,Wednesday,11,76.0,Winter,False
CHK-078642,MBR-002858,BR-002,2025-01-22 11:16:05,2025-01-22 12:34:05,Group Class,Self-Guided,75,False,Wednesday,11,78.0,Winter,False
CHK-078643,MBR-004934,BR-016,2025-01-22 11:23:46,2025-01-22 12:09:46,Group Class,Self-Guided,47,False,Wednesday,11,46.0,Winter,False
CHK-078644,MBR-006008,BR-024,2025-01-22 11:24:09,,Group Class,Self-Guided,87,True,Wednesday,11,,Winter,False
CHK-078645,MBR-014668,BR-007,2025-01-22 11:42:34,2025-01-22 12:17:34,Personal Training Session,TR-034,39,False,Wednesday,11,35.0,Winter,False
CHK-078646,MBR-006398,BR-036,2025-01-22 11:54:06,2025-01-22 12:21:06,Cardio,Self-Guided,31,False,Wednesday,11,27.0,Winter,False
CHK-078647,MBR-004696,BR-033,2025-01-22 12:23:56,2025-01-22 13:09:56,Strength Training,Self-Guided,45,False,Wednesday,12,46.0,Winter,False
CHK-078648,MBR-013285,BR-038,2025-01-22 12:47:01,2025-01-22 13:11:01,Cardio,Self-Guided,28,False,Wednesday,12,24.0,Winter,False
CHK-078649,MBR-014540,BR-026,2025-01-22 12:54:21,2025-01-22 14:25:21,Strength Training,Self-Guided,92,False,Wednesday,12,91.0,Winter,False
CHK-078650,MBR-006053,BR-027,2025-01-22 12:54:49,2025-01-22 14:35:49,Strength Training,Self-Guided,97,False,Wednesday,12,101.0,Winter,False
CHK-078651,MBR-005564,BR-007,2025-01-22 13:17:04,2025-01-22 14:06:04,Strength Training,Self-Guided,50,False,Wednesday,13,49.0,Winter,False
CHK-078652,MBR-007068,BR-036,2025-01-22 13:42:15,2025-01-22 14:54:15,Strength Training,Self-Guided,68,False,Wednesday,13,72.0,Winter,False
CHK-078653,MBR-011778,BR-011,2025-01-22 14:12:20,2025-01-22 15:49:20,Cardio,Self-Guided,97,False,Wednesday,14,97.0,Winter,False
CHK-078654,MBR-005795,BR-026,2025-01-22 14:25:11,2025-01-22 15:09:11,Strength Training,Self-Guided,43,False,Wednesday,14,44.0,Winter,False
CHK-078655,MBR-014598,BR-038,2025-01-22 14:25:56,,Personal Training Session,TR-030,63,True,Wednesday,14,,Winter,False
CHK-078656,MBR-003777,BR-016,2025-01-22 14:40:52,2025-01-22 16:11:52,Strength Training,Self-Guided,87,False,Wednesday,14,91.0,Winter,False
CHK-078657,MBR-015874,BR-029,2025-01-22 14:47:13,2025-01-22 15:20:13,Cardio,Self-Guided,33,False,Wednesday,14,33.0,Winter,False
CHK-078658,MBR-009302,BR-034,2025-01-22 15:01:02,2025-01-22 16:08:02,Cardio,Self-Guided,67,False,Wednesday,15,67.0,Winter,False
CHK-078659,MBR-012239,BR-034,2025-01-22 15:14:56,2025-01-22 16:19:56,Personal Training Session,TR-046,62,False,Wednesday,15,65.0,Winter,False
CHK-078660,MBR-016316,BR-035,2025-01-22 15:44:38,2025-01-22 16:32:38,Strength Training,Self-Guided,45,False,Wednesday,15,48.0,Winter,False
CHK-078661,MBR-004062,BR-018,2025-01-22 16:06:18,2025-01-22 17:27:18,Strength Training,Self-Guided,85,False,Wednesday,16,81.0,Winter,False
CHK-078662,MBR-015628,BR-018,2025-01-22 16:16:43,2025-01-22 17:41:43,Strength Training,Self-Guided,81,False,Wednesday,16,85.0,Winter,False
CHK-078663,MBR-007003,BR-026,2025-01-22 16:20:25,2025-01-22 17:02:25,Strength Training,Self-Guided,46,False,Wednesday,16,42.0,Winter,False
CHK-078664,MBR-013568,BR-007,2025-01-22 16:27:53,,Cardio,Self-Guided,46,True,Wednesday,16,,Winter,False
CHK-078665,MBR-005583,BR-002,2025-01-22 16:43:30,2025-01-22 17:51:30,Strength Training,Self-Guided,65,False,Wednesday,16,68.0,Winter,False
CHK-078666,MBR-016057,BR-038,2025-01-22 16:45:21,2025-01-22 17:15:21,Cardio,Self-Guided,27,False,Wednesday,16,30.0,Winter,False
CHK-078667,MBR-000375,BR-013,2025-01-22 16:50:53,2025-01-22 18:33:53,Cardio,Self-Guided,103,False,Wednesday,16,103.0,Winter,False
CHK-078668,MBR-015144,BR-026,2025-01-22 16:53:03,,Group Class,Self-Guided,45,True,Wednesday,16,,Winter,False
CHK-078669,MBR-010255,BR-008,2025-01-22 16:57:44,2025-01-22 17:50:44,Group Class,Self-Guided,50,False,Wednesday,16,53.0,Winter,False
CHK-078670,MBR-003715,BR-026,2025-01-22 17:05:15,2025-01-22 18:40:15,Cardio,Self-Guided,91,False,Wednesday,17,95.0,Winter,False
CHK-078671,MBR-016829,BR-019,2025-01-22 17:07:41,2025-01-22 18:27:41,Strength Training,Self-Guided,78,False,Wednesday,17,80.0,Winter,False
CHK-078672,MBR-014595,BR-032,2025-01-22 17:13:50,2025-01-22 18:19:50,Cardio,Self-Guided,68,False,Wednesday,17,66.0,Winter,False
CHK-078673,MBR-001613,BR-017,2025-01-22 17:14:37,2025-01-22 18:18:37,Strength Training,Self-Guided,63,False,Wednesday,17,64.0,Winter,False
CHK-078674,MBR-001169,BR-035,2025-01-22 17:27:22,2025-01-22 18:59:22,Cardio,Self-Guided,87,False,Wednesday,17,92.0,Winter,False
CHK-078675,MBR-010317,BR-038,2025-01-22 17:34:17,2025-01-22 18:27:17,Strength Training,Self-Guided,54,False,Wednesday,17,53.0,Winter,False
CHK-078676,MBR-016985,BR-038,2025-01-22 17:39:55,2025-01-22 18:42:55,Cardio,Self-Guided,66,False,Wednesday,17,63.0,Winter,False
CHK-078677,MBR-004023,BR-038,2025-01-22 17:42:06,2025-01-22 18:23:06,Strength Training,Self-Guided,41,False,Wednesday,17,41.0,Winter,False
CHK-078678,MBR-009711,BR-031,2025-01-22 17:54:05,2025-01-22 19:06:05,Group Class,Self-Guided,71,False,Wednesday,17,72.0,Winter,False
CHK-078679,MBR-001335,BR-010,2025-01-22 17:57:52,2025-01-22 18:58:52,Cardio,Self-Guided,58,False,Wednesday,17,61.0,Winter,False
CHK-078680,MBR-005882,BR-040,2025-01-22 17:59:28,2025-01-22 18:54:28,Group Class,Self-Guided,51,False,Wednesday,17,55.0,Winter,False
CHK-078681,MBR-009393,BR-038,2025-01-22 18:04:11,2025-01-22 19:25:11,Cardio,Self-Guided,80,False,Wednesday,18,81.0,Winter,False
CHK-078682,MBR-009435,BR-012,2025-01-22 18:10:13,,Cardio,Self-Guided,48,True,Wednesday,18,,Winter,False
CHK-078683,MBR-006429,BR-017,2025-01-22 18:11:13,2025-01-22 19:23:13,Strength Training,Self-Guided,67,False,Wednesday,18,72.0,Winter,False
CHK-078684,MBR-002414,BR-017,2025-01-22 18:13:43,,Cardio,Self-Guided,109,True,Wednesday,18,,Winter,False
CHK-078685,MBR-004275,BR-017,2025-01-22 18:16:45,2025-01-22 19:15:45,Group Class,Self-Guided,54,False,Wednesday,18,59.0,Winter,False
CHK-078686,MBR-002271,BR-038,2025-01-22 18:21:19,2025-01-22 19:11:19,Strength Training,Self-Guided,51,False,Wednesday,18,50.0,Winter,False
CHK-078687,MBR-006736,BR-034,2025-01-22 18:24:44,2025-01-22 20:08:44,Strength Training,Self-Guided,103,False,Wednesday,18,104.0,Winter,False
CHK-078688,MBR-017148,BR-003,2025-01-22 18:26:05,2025-01-22 19:25:05,Strength Training,Self-Guided,63,False,Wednesday,18,59.0,Winter,False
CHK-078689,MBR-015182,BR-001,2025-01-22 18:29:35,2025-01-22 19:32:35,Group Class,Self-Guided,59,False,Wednesday,18,63.0,Winter,False
CHK-078690,MBR-010235,BR-031,2025-01-22 18:31:53,2025-01-22 19:38:53,Cardio,Self-Guided,67,False,Wednesday,18,67.0,Winter,False
CHK-078691,MBR-003238,BR-026,2025-01-22 18:32:23,2025-01-22 19:39:23,Strength Training,Self-Guided,63,False,Wednesday,18,67.0,Winter,False
CHK-078692,MBR-010200,BR-010,2025-01-22 18:34:02,2025-01-22 19:37:02,Cardio,Self-Guided,60,False,Wednesday,18,63.0,Winter,False
CHK-078693,MBR-009006,BR-039,2025-01-22 18:37:34,2025-01-22 19:14:34,Group Class,Self-Guided,39,False,Wednesday,18,37.0,Winter,False
CHK-078694,MBR-016295,BR-018,2025-01-22 18:38:20,2025-01-22 19:28:20,Cardio,Self-Guided,45,False,Wednesday,18,50.0,Winter,False
CHK-078695,MBR-005153,BR-005,2025-01-22 18:41:13,2025-01-22 19:11:13,Cardio,Self-Guided,31,False,Wednesday,18,30.0,Winter,False
CHK-078696,MBR-011064,BR-010,2025-01-22 18:47:43,,Group Class,Self-Guided,56,True,Wednesday,18,,Winter,False
CHK-078697,MBR-001218,BR-006,2025-01-22 18:51:19,2025-01-22 19:53:19,Strength Training,Self-Guided,61,False,Wednesday,18,62.0,Winter,False
CHK-078698,MBR-011234,BR-018,2025-01-22 18:53:48,,Group Class,Self-Guided,37,True,Wednesday,18,,Winter,False
CHK-078699,MBR-016585,BR-026,2025-01-22 18:56:23,2025-01-22 19:55:23,Personal Training Session,TR-033,62,False,Wednesday,18,59.0,Winter,False
CHK-078700,MBR-000430,BR-018,2025-01-22 19:00:38,2025-01-22 20:37:38,Group Class,Self-Guided,93,False,Wednesday,19,97.0,Winter,False
CHK-078701,MBR-001919,BR-020,2025-01-22 19:01:09,2025-01-22 20:02:09,Personal Training Session,TR-021,62,False,Wednesday,19,61.0,Winter,False
CHK-078702,MBR-001639,BR-008,2025-01-22 19:04:25,2025-01-22 19:53:25,Cardio,Self-Guided,47,False,Wednesday,19,49.0,Winter,False
CHK-078703,MBR-009942,BR-013,2025-01-22 19:06:41,2025-01-22 19:43:41,Strength Training,Self-Guided,37,False,Wednesday,19,37.0,Winter,False
CHK-078704,MBR-013210,BR-037,2025-01-22 19:09:43,2025-01-22 19:54:43,Strength Training,Self-Guided,46,False,Wednesday,19,45.0,Winter,False
CHK-078705,MBR-000640,BR-014,2025-01-22 19:10:40,2025-01-22 20:19:40,Cardio,Self-Guided,64,False,Wednesday,19,69.0,Winter,False
CHK-078706,MBR-017390,BR-022,2025-01-22 19:15:51,,Strength Training,Self-Guided,61,True,Wednesday,19,,Winter,False
CHK-078707,MBR-000299,BR-036,2025-01-22 19:21:28,2025-01-22 20:35:28,Group Class,Self-Guided,71,False,Wednesday,19,74.0,Winter,False
CHK-078708,MBR-005906,BR-017,2025-01-22 19:22:28,2025-01-22 19:56:28,Cardio,Self-Guided,35,False,Wednesday,19,34.0,Winter,False
CHK-078709,MBR-014469,BR-005,2025-01-22 19:23:16,2025-01-22 20:10:16,Cardio,Self-Guided,49,False,Wednesday,19,47.0,Winter,False
CHK-078710,MBR-003015,BR-027,2025-01-22 19:25:56,,Strength Training,Self-Guided,88,True,Wednesday,19,,Winter,False
CHK-078711,MBR-009302,BR-034,2025-01-22 19:26:05,2025-01-22 20:03:05,Cardio,Self-Guided,35,False,Wednesday,19,37.0,Winter,False
CHK-078712,MBR-010230,BR-034,2025-01-22 19:27:06,2025-01-22 20:51:06,Strength Training,Self-Guided,88,False,Wednesday,19,84.0,Winter,False
CHK-078713,MBR-012110,BR-023,2025-01-22 19:28:14,,Cardio,Self-Guided,71,True,Wednesday,19,,Winter,False
CHK-078714,MBR-010765,BR-031,2025-01-22 19:28:16,2025-01-22 21:03:16,Group Class,Self-Guided,98,False,Wednesday,19,95.0,Winter,False
CHK-078715,MBR-009885,BR-003,2025-01-22 19:30:51,2025-01-22 20:45:51,Cardio,Self-Guided,77,False,Wednesday,19,75.0,Winter,False
CHK-078716,MBR-013892,BR-011,2025-01-22 19:31:30,2025-01-22 21:15:30,Group Class,Self-Guided,107,False,Wednesday,19,104.0,Winter,False
CHK-078717,MBR-004989,BR-040,2025-01-22 19:33:05,,Group Class,Self-Guided,66,True,Wednesday,19,,Winter,False
CHK-078718,MBR-003658,BR-013,2025-01-22 19:34:32,2025-01-22 20:09:32,Cardio,Self-Guided,37,False,Wednesday,19,35.0,Winter,False
CHK-078719,MBR-000058,BR-038,2025-01-22 19:35:07,,Cardio,Self-Guided,96,True,Wednesday,19,,Winter,False
CHK-078720,MBR-016090,BR-029,2025-01-22 19:42:33,2025-01-22 20:43:33,Group Class,Self-Guided,61,False,Wednesday,19,61.0,Winter,False
