checkin_id,member_id,branch_id,checkin_datetime,checkout_datetime,workout_type,trainer_id,duration_minutes
CHK-102339,MBR-012877,BR-031,2025-08-11 17:50:43,,Strength Training,,77
CHK-102340,MBR-016521,BR-013,2025-08-11 17:52:02,2025-08-11 18:50:02,Strength Training,,57
CHK-102341,MBR-014827,BR-004,2025-08-11 18:02:40,2025-08-11 18:37:40,Cardio,,38
CHK-102342,MBR-004711,BR-040,2025-08-11 18:05:09,2025-08-11 19:05:09,Strength Training,,57
CHK-102343,MBR-015183,BR-008,2025-08-11 18:08:51,2025-08-11 19:12:51,Cardio,,61
CHK-102344,MBR-011973,BR-022,2025-08-11 18:09:58,2025-08-11 18:49:58,Personal Training Session,TR-014,42
CHK-102345,MBR-006045,BR-017,2025-08-11 18:13:16,2025-08-11 19:19:16,Strength Training,,64
CHK-102346,MBR-005234,BR-033,2025-08-11 18:17:33,2025-08-11 19:35:33,Cardio,,80
CHK-102347,MBR-012514,BR-026,2025-08-11 18:18:37,2025-08-11 19:24:37,Strength Training,,67
CHK-102348,MBR-010666,BR-004,2025-08-11 18:28:37,2025-08-11 19:09:37,Strength Training,,45
CHK-102349,MBR-004755,BR-001,2025-08-11 18:30:08,2025-08-11 19:21:08,Group Class,,48
CHK-102350,MBR-009525,BR-030,2025-08-11 18:32:17,2025-08-11 19:58:17,Cardio,,82
CHK-102351,MBR-011737,BR-034,2025-08-11 18:35:57,2025-08-11 19:29:57,Group Class,,54
CHK-102352,MBR-011491,BR-003,2025-08-11 18:37:54,2025-08-11 20:33:54,Strength Training,,112
CHK-102353,MBR-006109,BR-028,2025-08-11 18:38:06,2025-08-11 19:43:06,Group Class,,67
CHK-102354,MBR-003012,BR-006,2025-08-11 18:39:14,2025-08-11 19:53:14,Group Class,,74
CHK-102355,MBR-005235,BR-034,2025-08-11 18:41:35,2025-08-11 19:31:35,Personal Training Session,TR-028,54
CHK-102356,MBR-001143,BR-018,2025-08-11 18:43:20,,Group Class,,77
CHK-102357,MBR-004105,BR-017,2025-08-11 18:46:43,2025-08-11 19:45:43,Group Class,,60
CHK-102358,MBR-014516,BR-005,2025-08-11 18:46:47,2025-08-11 19:39:47,Group Class,,49
CHK-102359,MBR-005863,BR-038,2025-08-11 18:57:55,2025-08-11 20:06:55,Personal Training Session,TR-048,67
CHK-102360,MBR-000042,BR-034,2025-08-11 18:57:59,2025-08-11 19:47:59,Group Class,,51
CHK-102361,MBR-007856,BR-034,2025-08-11 18:58:18,2025-08-11 19:54:18,Personal Training Session,TR-012,57
CHK-102362,MBR-010512,BR-019,2025-08-11 18:59:19,2025-08-11 19:53:19,Cardio,,52
CHK-102363,MBR-013094,BR-017,2025-08-11 19:00:04,2025-08-11 19:46:04,Strength Training,,42
CHK-102364,MBR-004539,BR-014,2025-08-11 19:01:42,2025-08-11 19:37:42,Strength Training,,38
CHK-102365,MBR-001132,BR-008,2025-08-11 19:01:56,2025-08-11 20:23:56,Group Class,,82
CHK-102366,MBR-008618,BR-033,2025-08-11 19:02:47,2025-08-11 20:06:47,Group Class,,61
CHK-102367,MBR-011021,BR-006,2025-08-11 19:05:10,2025-08-11 19:58:10,Group Class,,57
CHK-102368,MBR-015564,BR-013,2025-08-11 19:07:06,2025-08-11 20:26:06,Cardio,,76
CHK-102369,MBR-003991,BR-011,2025-08-11 19:09:43,2025-08-11 20:49:43,Cardio,,100
CHK-102370,MBR-013845,BR-005,2025-08-11 19:12:22,2025-08-11 20:04:22,Cardio,,52
CHK-102371,MBR-015980,BR-007,2025-08-11 19:14:41,2025-08-11 19:53:41,Personal Training Session,TR-031,43
CHK-102372,MBR-001312,BR-026,2025-08-11 19:15:20,2025-08-11 19:50:20,Personal Training Session,TR-024,36
CHK-102373,MBR-017351,BR-031,2025-08-11 19:15:54,2025-08-11 20:55:54,Group Class,,98
CHK-102374,MBR-005766,BR-037,2025-08-11 19:20:10,2025-08-11 20:15:10,Personal Training Session,TR-026,53
CHK-102375,MBR-010070,BR-017,2025-08-11 19:22:31,2025-08-11 20:11:31,Cardio,,47
CHK-102376,MBR-003440,BR-009,2025-08-11 19:32:21,2025-08-11 20:58:21,Cardio,,86
CHK-102377,MBR-005631,BR-021,2025-08-11 19:37:17,2025-08-11 20:19:17,Group Class,,41
CHK-102378,MBR-015080,BR-001,2025-08-11 19:43:58,2025-08-11 20:35:58,Strength Training,,47
CHK-102379,MBR-014348,BR-019,2025-08-11 19:50:29,,Personal Training Session,TR-027,57
CHK-102380,MBR-009390,BR-023,2025-08-11 19:53:27,2025-08-11 20:55:27,Strength Training,,57
CHK-102381,MBR-017319,BR-005,2025-08-11 19:54:21,2025-08-11 20:34:21,Strength Training,,41
CHK-102382,MBR-002574,BR-033,2025-08-11 20:00:56,,Strength Training,,55
CHK-102383,MBR-014796,BR-013,2025-08-11 20:03:56,2025-08-11 21:11:56,Strength Training,,63
CHK-102384,MBR-009387,BR-034,2025-08-11 20:04:20,2025-08-11 20:43:20,Personal Training Session,TR-032,40
CHK-102385,MBR-015108,BR-038,2025-08-11 20:06:44,2025-08-11 21:45:44,Cardio,,100
CHK-102386,MBR-003702,BR-018,2025-08-11 20:10:33,2025-08-11 21:18:33,Group Class,,68
CHK-102387,MBR-010582,BR-018,2025-08-11 20:17:56,2025-08-11 20:56:56,Cardio,,43
CHK-102388,MBR-003731,BR-028,2025-08-11 20:18:10,2025-08-11 20:50:10,Strength Training,,35
CHK-102389,MBR-005475,BR-029,2025-08-11 20:20:44,2025-08-11 21:50:44,Strength Training,,92
CHK-102390,MBR-008672,BR-040,2025-08-11 20:24:03,2025-08-11 21:33:03,Strength Training,,67
CHK-102391,MBR-004925,BR-034,2025-08-11 20:26:26,2025-08-11 21:27:26,Group Class,,62
CHK-102392,MBR-010326,BR-033,2025-08-11 20:27:20,2025-08-11 21:09:20,Strength Training,,43
CHK-102393,MBR-009876,BR-005,2025-08-11 20:28:11,2025-08-11 22:03:11,Strength Training,,93
CHK-102394,MBR-013244,BR-034,2025-08-11 20:31:32,2025-08-11 21:43:32,Strength Training,,69
CHK-102395,MBR-007093,BR-008,2025-08-11 20:32:11,2025-08-11 21:54:11,Strength Training,,78
CHK-102396,MBR-000184,BR-038,2025-08-11 20:33:18,,Cardio,,70
CHK-102397,MBR-000006,BR-019,2025-08-11 20:33:23,2025-08-11 21:51:23,Cardio,,76
CHK-102398,MBR-006248,BR-005,2025-08-11 20:37:47,2025-08-11 22:20:47,Cardio,,99
CHK-102399,MBR-016018,BR-015,2025-08-11 20:39:21,,Group Class,,97
CHK-102400,MBR-009579,BR-037,2025-08-11 20:47:12,,Group Class,,46
CHK-102401,MBR-009750,BR-018,2025-08-11 20:47:29,2025-08-11 21:44:29,Personal Training Session,TR-004,55
CHK-102402,MBR-007934,BR-017,2025-08-11 20:48:51,2025-08-11 21:59:51,Personal Training Session,TR-005,75
CHK-102403,MBR-013928,BR-002,2025-08-11 20:49:19,2025-08-11 22:19:19,Strength Training,,92
CHK-102404,MBR-007558,BR-019,2025-08-11 20:51:08,2025-08-11 22:15:08,Strength Training,,79
CHK-102405,MBR-008236,BR-031,2025-08-11 20:51:56,2025-08-11 22:22:56,Group Class,,94
CHK-102406,MBR-016064,BR-033,2025-08-11 20:53:52,2025-08-11 21:45:52,Group Class,,49
CHK-102407,MBR-000424,BR-033,2025-08-11 20:57:46,2025-08-11 22:16:46,Strength Training,,74
CHK-102408,MBR-009784,BR-005,2025-08-11 21:01:31,2025-08-11 22:44:31,Cardio,,102
CHK-102409,MBR-003884,BR-018,2025-08-11 21:09:44,2025-08-11 22:32:44,Group Class,,83
CHK-102410,MBR-006069,BR-031,2025-08-11 21:26:49,,Strength Training,,52
CHK-102411,MBR-013591,BR-037,2025-08-11 21:28:50,2025-08-11 22:22:50,Group Class,,50
CHK-102412,MBR-013578,BR-014,2025-08-11 21:31:20,2025-08-11 22:26:20,Cardio,,56
CHK-102413,MBR-000192,BR-038,2025-08-11 21:34:11,2025-08-11 22:38:11,Strength Training,,60
CHK-102414,MBR-008624,BR-027,2025-08-11 21:42:55,2025-08-11 22:34:55,Cardio,,56
CHK-102415,MBR-010453,BR-017,2025-08-11 21:48:41,2025-08-11 22:23:41,Group Class,,38
CHK-102416,MBR-012562,BR-030,2025-08-11 22:24:03,2025-08-11 23:16:03,Strength Training,,56
CHK-102417,MBR-011496,BR-035,2025-08-11 22:43:25,2025-08-12 00:09:25,Group Class,,82
CHK-102418,MBR-012004,BR-026,2025-08-11 22:46:26,2025-08-11 23:46:26,Group Class,,57
CHK-102419,MBR-003497,BR-005,2025-08-11 22:47:35,2025-08-11 23:18:35,Group Class,,33
CHK-102420,MBR-008862,BR-010,2025-08-11 22:52:12,2025-08-11 23:52:12,Personal Training Session,TR-034,57
CHK-102421,MBR-014008,BR-017,2025-08-11 22:55:07,2025-08-12 00:21:07,Group Class,,86
CHK-102422,MBR-010398,BR-033,2025-08-11 22:56:57,2025-08-11 23:13:57,Cardio,,20
CHK-102423,MBR-007113,BR-026,2025-08-11 23:04:24,,Cardio,,28
CHK-102424,MBR-005325,BR-040,2025-08-11 23:14:32,2025-08-12 00:54:32,Strength Training,,100
CHK-102425,MBR-004441,BR-033,2025-08-11 23:33:21,2025-08-12 00:08:21,Group Class,,31
CHK-102426,MBR-001184,BR-037,2025-08-12 00:04:13,2025-08-12 01:01:13,Cardio,,60
CHK-102427,MBR-009595,BR-038,2025-08-12 03:21:14,2025-08-12 04:17:14,Personal Training Session,TR-031,56
CHK-102428,MBR-002812,BR-033,2025-08-12 03:43:00,2025-08-12 05:02:00,Cardio,,82
CHK-102429,MBR-005543,BR-008,2025-08-12 05:05:37,2025-08-12 06:19:37,Strength Training,,78
CHK-102430,MBR-002286,BR-035,2025-08-12 05:37:52,2025-08-12 06:35:52,Personal Training Session,TR-036,58
CHK-102431,MBR-005286,BR-031,2025-08-12 05:54:40,,Strength Training,,92
CHK-102432,MBR-015890,BR-018,2025-08-12 06:05:32,2025-08-12 06:58:32,Personal Training Session,TR-003,53
CHK-102433,MBR-001548,BR-034,2025-08-12 06:13:57,2025-08-12 07:28:57,Strength Training,,72
CHK-102434,MBR-011932,BR-033,2025-08-12 06:14:26,2025-08-12 07:10:26,Strength Training,,60
CHK-102435,MBR-014820,BR-037,2025-08-12 06:15:50,2025-08-12 07:37:50,Cardio,,80
CHK-102436,MBR-000748,BR-018,2025-08-12 06:29:32,,Cardio,,48
CHK-102437,MBR-005822,BR-018,2025-08-12 06:41:09,2025-08-12 07:41:09,Group Class,,59
CHK-102438,MBR-011709,BR-018,2025-08-12 06:56:27,2025-08-12 08:06:27,Group Class,,65
CHK-102439,MBR-009146,BR-038,2025-08-12 07:04:16,2025-08-12 07:38:16,Strength Training,,34
CHK-102440,MBR-010776,BR-033,2025-08-12 07:05:05,2025-08-12 07:38:05,Group Class,,34
CHK-102441,MBR-010653,BR-030,2025-08-12 07:16:51,2025-08-12 07:54:51,Personal Training Session,TR-046,39
CHK-102442,MBR-014583,BR-026,2025-08-12 07:26:14,2025-08-12 08:09:14,Group Class,,44
CHK-102443,MBR-013574,BR-021,2025-08-12 07:34:59,,Group Class,,51
CHK-102444,MBR-011906,BR-038,2025-08-12 07:54:59,,Cardio,,110
CHK-102445,MBR-015824,BR-010,2025-08-12 08:20:00,2025-08-12 10:19:00,Strength Training,,115
CHK-102446,MBR-007821,BR-014,2025-08-12 08:42:34,2025-08-12 09:14:34,Cardio,,36
CHK-102447,MBR-014765,BR-018,2025-08-12 09:05:43,2025-08-12 10:28:43,Group Class,,84
CHK-102448,MBR-013051,BR-038,2025-08-12 10:46:41,2025-08-12 11:27:41,Group Class,,43
CHK-102449,MBR-000976,BR-026,2025-08-12 11:14:37,2025-08-12 12:02:37,Strength Training,,49
CHK-102450,MBR-003271,BR-002,2025-08-12 11:17:30,2025-08-12 12:40:30,Cardio,,79
CHK-102451,MBR-015337,BR-039,2025-08-12 11:35:20,2025-08-12 12:20:20,Strength Training,,45
CHK-102452,MBR-007249,BR-013,2025-08-12 11:50:29,2025-08-12 12:49:29,Strength Training,,55
CHK-102453,MBR-012473,BR-003,2025-08-12 11:51:28,2025-08-12 12:22:28,Group Class,,32
CHK-102454,MBR-010997,BR-033,2025-08-12 11:58:51,2025-08-12 12:25:51,Strength Training,,28
CHK-102455,MBR-009046,BR-015,2025-08-12 12:48:42,2025-08-12 14:25:42,Cardio,,92
CHK-102456,MBR-005925,BR-035,2025-08-12 13:15:30,2025-08-12 14:39:30,Group Class,,82
CHK-102457,MBR-013641,BR-034,2025-08-12 13:29:30,2025-08-12 14:31:30,Personal Training Session,TR-027,62
CHK-102458,MBR-004344,BR-038,2025-08-12 13:46:08,2025-08-12 14:57:08,Cardio,,73
CHK-102459,MBR-012050,BR-036,2025-08-12 14:19:35,2025-08-12 15:15:35,Cardio,,56
CHK-102460,MBR-015460,BR-009,2025-08-12 14:20:45,2025-08-12 15:20:45,Cardio,,58
CHK-102461,MBR-011841,BR-013,2025-08-12 14:36:30,2025-08-12 15:40:30,Strength Training,,61
CHK-102462,MBR-016272,BR-026,2025-08-12 15:01:23,2025-08-12 16:04:23,Strength Training,,63
CHK-102463,MBR-008458,BR-026,2025-08-12 15:29:07,2025-08-12 16:03:07,Group Class,,32
CHK-102464,MBR-006763,BR-031,2025-08-12 15:36:40,2025-08-12 16:17:40,Strength Training,,36
CHK-102465,MBR-016458,BR-011,2025-08-12 15:45:19,2025-08-12 16:45:19,Group Class,,64
CHK-102466,MBR-014338,BR-003,2025-08-12 16:02:08,2025-08-12 16:55:08,Cardio,,57
CHK-102467,MBR-016507,BR-018,2025-08-12 16:44:54,2025-08-12 17:25:54,Personal Training Session,TR-022,45
CHK-102468,MBR-015036,BR-018,2025-08-12 17:28:21,,Cardio,,74
CHK-102469,MBR-011443,BR-037,2025-08-12 18:02:23,2025-08-12 18:57:23,Cardio,,50
CHK-102470,MBR-007247,BR-018,2025-08-12 18:04:37,2025-08-12 19:28:37,Strength Training,,87
CHK-102471,MBR-015759,BR-038,2025-08-12 18:06:29,2025-08-12 19:23:29,Group Class,,77
CHK-102472,MBR-002024,BR-037,2025-08-12 18:07:45,2025-08-12 19:04:45,Strength Training,,55
CHK-102473,MBR-004584,BR-038,2025-08-12 18:21:55,2025-08-12 19:45:55,Strength Training,,83
CHK-102474,MBR-016909,BR-033,2025-08-12 18:23:12,2025-08-12 19:43:12,Strength Training,,82
CHK-102475,MBR-007976,BR-013,2025-08-12 18:28:47,2025-08-12 19:09:47,Cardio,,44
CHK-102476,MBR-012418,BR-038,2025-08-12 18:29:47,2025-08-12 20:17:47,Strength Training,,105
CHK-102477,MBR-006008,BR-024,2025-08-12 18:45:22,2025-08-12 19:56:22,Strength Training,,69
CHK-102478,MBR-014311,BR-008,2025-08-12 18:45:31,2025-08-12 19:54:31,Strength Training,,71
CHK-102479,MBR-013208,BR-033,2025-08-12 18:48:39,2025-08-12 19:54:39,Group Class,,70
CHK-102480,MBR-011114,BR-013,2025-08-12 18:50:35,2025-08-12 20:07:35,Strength Training,,73
CHK-102481,MBR-005673,BR-010,2025-08-12 18:53:12,2025-08-12 20:10:12,Strength Training,,79
CHK-102482,MBR-004738,BR-013,2025-08-12 18:58:29,2025-08-12 19:49:29,Group Class,,53
CHK-102483,MBR-006568,BR-033,2025-08-12 19:00:05,2025-08-12 19:23:05,Strength Training,,26
CHK-102484,MBR-011991,BR-011,2025-08-12 19:02:33,2025-08-12 20:01:33,Cardio,,54
CHK-102485,MBR-005274,BR-011,2025-08-12 19:04:47,2025-08-12 20:13:47,Personal Training Session,TR-006,64
CHK-102486,MBR-009592,BR-005,2025-08-12 19:12:12,2025-08-12 20:12:12,Strength Training,,61
CHK-102487,MBR-011278,BR-004,2025-08-12 19:17:36,2025-08-12 20:38:36,Strength Training,,84
CHK-102488,MBR-003523,BR-015,2025-08-12 19:21:26,2025-08-12 20:09:26,Strength Training,,46
CHK-102489,MBR-005620,BR-002,2025-08-12 19:21:40,2025-08-12 20:11:40,Cardio,,50
CHK-102490,MBR-011636,BR-034,2025-08-12 19:22:00,2025-08-12 20:38:00,Strength Training,,72
CHK-102491,MBR-005691,BR-015,2025-08-12 19:22:15,2025-08-12 20:26:15,Personal Training Session,TR-042,66
CHK-102492,MBR-011669,BR-027,2025-08-12 19:24:46,2025-08-12 21:10:46,Cardio,,104
CHK-102493,MBR-007727,BR-018,2025-08-12 19:39:12,2025-08-12 20:07:12,Group Class,,31
CHK-102494,MBR-005153,BR-005,2025-08-12 19:39:30,2025-08-12 20:50:30,Group Class,,67
CHK-102495,MBR-015610,BR-017,2025-08-12 19:42:24,2025-08-12 20:39:24,Strength Training,,60
CHK-102496,MBR-006336,BR-038,2025-08-12 19:44:41,2025-08-12 20:45:41,Cardio,,59
CHK-102497,MBR-012771,BR-031,2025-08-12 19:48:06,2025-08-12 20:59:06,Group Class,,69
CHK-102498,MBR-009824,BR-011,2025-08-12 19:49:38,2025-08-12 20:52:38,Cardio,,60
CHK-102499,MBR-009963,BR-033,2025-08-12 19:50:02,2025-08-12 20:38:02,Strength Training,,47
CHK-102500,MBR-000107,BR-029,2025-08-12 19:56:59,2025-08-12 21:10:59,Personal Training Session,TR-028,78
CHK-102501,MBR-016650,BR-002,2025-08-12 19:59:29,2025-08-12 20:56:29,Cardio,,55
CHK-102502,MBR-007441,BR-037,2025-08-12 19:59:29,,Strength Training,,83
CHK-102503,MBR-009073,BR-034,2025-08-12 19:59:49,2025-08-12 21:27:49,Strength Training,,85
CHK-102504,MBR-002986,BR-034,2025-08-12 20:02:39,2025-08-12 20:39:39,Strength Training,,32
CHK-102505,MBR-009310,BR-013,2025-08-12 20:03:15,2025-08-12 20:50:15,Group Class,,50
CHK-102506,MBR-011056,BR-030,2025-08-12 20:03:58,2025-08-12 21:06:58,Cardio,,64
CHK-102507,MBR-013798,BR-015,2025-08-12 20:09:10,2025-08-12 21:07:10,Cardio,,62
CHK-102508,MBR-012128,BR-029,2025-08-12 20:10:15,2025-08-12 21:10:15,Cardio,,58
CHK-102509,MBR-015664,BR-014,2025-08-12 20:12:11,,Cardio,,82
CHK-102510,MBR-002923,BR-008,2025-08-12 20:15:30,,Cardio,,59
CHK-102511,MBR-007093,BR-016,2025-08-12 20:18:44,2025-08-12 20:55:44,Cardio,,38
CHK-102512,MBR-004862,BR-010,2025-08-12 20:22:59,2025-08-12 21:46:59,Strength Training,,88
CHK-102513,MBR-009527,BR-030,2025-08-12 20:33:32,2025-08-12 21:24:32,Cardio,,49
CHK-102514,MBR-016372,BR-033,2025-08-12 20:35:47,2025-08-12 20:59:47,Cardio,,24
CHK-102515,MBR-015100,BR-017,2025-08-12 20:40:33,2025-08-12 21:15:33,Personal Training Session,TR-042,34
CHK-102516,MBR-016449,BR-017,2025-08-12 20:41:22,2025-08-12 22:01:22,Strength Training,,83
CHK-102517,MBR-016162,BR-036,2025-08-12 20:41:45,2025-08-12 22:02:45,Strength Training,,80
CHK-102518,MBR-006272,BR-019,2025-08-12 20:41:48,,Strength Training,,55
CHK-102519,MBR-000048,BR-002,2025-08-12 20:43:34,2025-08-12 21:35:34,Group Class,,47
CHK-102520,MBR-013241,BR-010,2025-08-12 20:48:09,2025-08-12 22:07:09,Strength Training,,80
CHK-102521,MBR-000814,BR-007,2025-08-12 20:56:56,2025-08-12 22:17:56,Cardio,,82
CHK-102522,MBR-012048,BR-023,2025-08-12 20:57:02,2025-08-12 21:53:02,Strength Training,,59
CHK-102523,MBR-010357,BR-013,2025-08-12 20:57:22,2025-08-12 21:43:22,Cardio,,41
CHK-102524,MBR-013163,BR-019,2025-08-12 20:59:46,2025-08-12 22:50:46,Cardio,,114
CHK-102525,MBR-001651,BR-017,2025-08-12 20:59:55,2025-08-12 22:13:55,Strength Training,,73
CHK-102526,MBR-013296,BR-018,2025-08-12 21:02:37,,Group Class,,61
CHK-102527,MBR-014299,BR-038,2025-08-12 21:03:07,2025-08-12 22:11:07,Group Class,,65
CHK-102528,MBR-015137,BR-017,2025-08-12 21:04:34,2025-08-12 21:33:34,Strength Training,,29
CHK-102529,MBR-003507,BR-038,2025-08-12 21:06:02,2025-08-12 21:56:02,Strength Training,,51
CHK-102530,MBR-015618,BR-037,2025-08-12 21:07:11,2025-08-12 22:03:11,Group Class,,57
CHK-102531,MBR-001979,BR-025,2025-08-12 21:07:32,2025-08-12 22:45:32,Cardio,,102
CHK-102532,MBR-009724,BR-017,2025-08-12 21:10:47,,Cardio,,65
CHK-102533,MBR-004453,BR-034,2025-08-12 21:21:02,2025-08-12 21:44:02,Strength Training,,25
CHK-102534,MBR-005480,BR-033,2025-08-12 21:22:28,2025-08-12 22:48:28,Cardio,,85
CHK-102535,MBR-013237,BR-013,2025-08-12 21:28:34,2025-08-12 22:32:34,Strength Training,,62
CHK-102536,MBR-013757,BR-029,2025-08-12 21:39:56,2025-08-12 23:01:56,Cardio,,82
CHK-102537,MBR-005429,BR-030,2025-08-12 21:49:50,2025-08-12 22:46:50,Personal Training Session,TR-016,60
CHK-102538,MBR-015549,BR-017,2025-08-12 21:53:16,2025-08-12 23:19:16,Strength Training,,87
CHK-102539,MBR-014772,BR-031,2025-08-12 21:54:29,,Strength Training,,84
CHK-102540,MBR-005192,BR-036,2025-08-12 21:54:58,2025-08-12 22:35:58,Group Class,,44
CHK-102541,MBR-010652,BR-026,2025-08-12 21:59:47,2025-08-12 23:11:47,Strength Training,,70
CHK-102542,MBR-014135,BR-013,2025-08-12 22:07:09,2025-08-12 22:59:09,Personal Training Session,TR-049,50
CHK-102543,MBR-016097,BR-033,2025-08-12 22:10:44,2025-08-12 23:28:44,Personal Training Session,TR-014,73
CHK-102544,MBR-005015,BR-014,2025-08-12 22:15:47,2025-08-12 23:25:47,Strength Training,,65
CHK-102545,MBR-014358,BR-007,2025-08-12 22:20:30,2025-08-12 22:59:30,Strength Training,,38
CHK-102546,MBR-003782,BR-009,2025-08-12 22:49:06,2025-08-12 23:34:06,Cardio,,48
CHK-102547,MBR-007905,BR-033,2025-08-12 22:49:31,2025-08-12 23:43:31,Cardio,,57
CHK-102548,MBR-011141,BR-019,2025-08-12 22:55:23,2025-08-12 23:47:23,Cardio,,52
CHK-102549,MBR-010482,BR-029,2025-08-12 23:07:57,,Strength Training,,102
CHK-102550,MBR-000425,BR-028,2025-08-12 23:15:33,2025-08-13 01:04:33,Strength Training,,107
CHK-102551,MBR-014324,BR-030,2025-08-12 23:22:38,2025-08-13 00:17:38,Personal Training Session,TR-008,54
CHK-102552,MBR-011998,BR-025,2025-08-12 23:38:37,2025-08-13 00:12:37,Cardio,,36
CHK-102553,MBR-000389,BR-038,2025-08-13 00:01:02,2025-08-13 00:40:02,Strength Training,,38
CHK-102554,MBR-003033,BR-017,2025-08-13 00:22:40,2025-08-13 00:59:40,Cardio,,34
CHK-102555,MBR-011384,BR-022,2025-08-13 01:13:02,2025-08-13 02:21:02,Cardio,,70
CHK-102556,MBR-014679,BR-026,2025-08-13 02:37:57,2025-08-13 03:40:57,Strength Training,,63
CHK-102557,MBR-007287,BR-031,2025-08-13 02:44:40,2025-08-13 03:32:40,Group Class,,47
CHK-102558,MBR-004365,BR-001,2025-08-13 05:20:14,2025-08-13 06:23:14,Cardio,,61
CHK-102559,MBR-001597,BR-033,2025-08-13 05:27:23,2025-08-13 06:12:23,Personal Training Session,TR-020,48
CHK-102560,MBR-005741,BR-031,2025-08-13 05:37:53,2025-08-13 06:58:53,Cardio,,85
CHK-102561,MBR-006747,BR-024,2025-08-13 05:51:27,2025-08-13 07:01:27,Cardio,,71
CHK-102562,MBR-005250,BR-015,2025-08-13 05:53:22,2025-08-13 07:20:22,Strength Training,,90
CHK-102563,MBR-014662,BR-038,2025-08-13 06:00:47,2025-08-13 07:32:47,Cardio,,88
CHK-102564,MBR-000790,BR-012,2025-08-13 06:00:47,2025-08-13 07:14:47,Group Class,,72
CHK-102565,MBR-014865,BR-023,2025-08-13 06:03:40,2025-08-13 06:54:40,Strength Training,,52
CHK-102566,MBR-013662,BR-038,2025-08-13 06:07:37,2025-08-13 06:41:37,Cardio,,38
CHK-102567,MBR-008041,BR-031,2025-08-13 06:10:59,2025-08-13 07:13:59,Strength Training,,66
CHK-102568,MBR-007753,BR-021,2025-08-13 06:11:44,2025-08-13 07:13:44,Personal Training Session,TR-003,60
CHK-102569,MBR-008938,BR-034,2025-08-13 06:47:23,2025-08-13 07:46:23,Strength Training,,61
CHK-102570,MBR-003015,BR-027,2025-08-13 06:54:15,2025-08-13 08:02:15,Cardio,,72
CHK-102571,MBR-014676,BR-018,2025-08-13 06:58:25,2025-08-13 08:01:25,Personal Training Session,TR-012,59
CHK-102572,MBR-006492,BR-037,2025-08-13 07:09:22,2025-08-13 07:31:22,Strength Training,,25
CHK-102573,MBR-012947,BR-033,2025-08-13 07:13:28,2025-08-13 08:15:28,Strength Training,,57
CHK-102574,MBR-001603,BR-033,2025-08-13 07:14:23,2025-08-13 09:00:23,Strength Training,,102
CHK-102575,MBR-000663,BR-008,2025-08-13 07:15:54,,Group Class,,64
CHK-102576,MBR-005297,BR-037,2025-08-13 07:25:34,,Strength Training,,50
CHK-102577,MBR-011607,BR-020,2025-08-13 07:34:36,2025-08-13 09:12:36,Strength Training,,96
CHK-102578,MBR-001954,BR-037,2025-08-13 07:41:51,,Strength Training,,68
CHK-102579,MBR-000944,BR-018,2025-08-13 07:43:42,2025-08-13 08:15:42,Strength Training,,28
CHK-102580,MBR-006602,BR-020,2025-08-13 07:49:18,,Group Class,,48
CHK-102581,MBR-009895,BR-040,2025-08-13 07:54:19,2025-08-13 08:49:19,Strength Training,,59
CHK-102582,MBR-010658,BR-038,2025-08-13 08:04:14,2025-08-13 09:16:14,Strength Training,,75
CHK-102583,MBR-014621,BR-013,2025-08-13 08:27:25,2025-08-13 09:20:25,Cardio,,49
CHK-102584,MBR-015717,BR-039,2025-08-13 08:28:51,2025-08-13 09:11:51,Group Class,,40
CHK-102585,MBR-016851,BR-038,2025-08-13 08:38:15,2025-08-13 09:17:15,Strength Training,,34
CHK-102586,MBR-005269,BR-009,2025-08-13 09:14:44,2025-08-13 10:05:44,Personal Training Session,TR-038,53
CHK-102587,MBR-010751,BR-034,2025-08-13 09:51:31,,Strength Training,,41
CHK-102588,MBR-004859,BR-028,2025-08-13 09:51:57,2025-08-13 10:49:57,Personal Training Session,TR-012,61
CHK-102589,MBR-003151,BR-025,2025-08-13 09:52:16,2025-08-13 11:35:16,Strength Training,,107
CHK-102590,MBR-012861,BR-033,2025-08-13 10:02:25,2025-08-13 10:37:25,Group Class,,35
CHK-102591,MBR-001761,BR-015,2025-08-13 10:22:02,2025-08-13 11:09:02,Group Class,,51
CHK-102592,MBR-015061,BR-033,2025-08-13 10:37:19,2025-08-13 11:28:19,Cardio,,47
CHK-102593,MBR-012452,BR-007,2025-08-13 10:37:38,2025-08-13 11:52:38,Cardio,,77
CHK-102594,MBR-008960,BR-039,2025-08-13 10:39:28,,Strength Training,,75
CHK-102595,MBR-011962,BR-040,2025-08-13 10:43:03,2025-08-13 11:16:03,Strength Training,,33
CHK-102596,MBR-002208,BR-009,2025-08-13 11:04:25,2025-08-13 12:28:25,Cardio,,80
CHK-102597,MBR-007995,BR-013,2025-08-13 11:15:42,2025-08-13 12:53:42,Cardio,,94
CHK-102598,MBR-012193,BR-036,2025-08-13 11:26:25,2025-08-13 12:06:25,Strength Training,,39
CHK-102599,MBR-004444,BR-019,2025-08-13 11:44:21,2025-08-13 12:38:21,Strength Training,,56
CHK-102600,MBR-008096,BR-013,2025-08-13 11:45:31,2025-08-13 12:46:31,Strength Training,,63
